index,auc,accuracy,params,iteration
17,0.7647838291712266,0.7863938182527301,"{'eta': 0.12, 'max_depth': 3, 'gamma': 0.3, 'alpha': 10, 'lambda': 1e-05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",17
63,0.7646333020475427,0.7698347308892355,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",63
19,0.7644383703528416,0.7798361934477379,"{'eta': 0.12, 'max_depth': 3, 'gamma': 0.0, 'alpha': 0.1, 'lambda': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",19
90,0.7630721276765087,0.7695329563182527,"{'eta': 0.01, 'max_depth': 6, 'gamma': 0.2, 'alpha': 0.01, 'lambda': 1, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",90
87,0.7628289355017978,0.7739021060842435,"{'eta': 0.07, 'max_depth': 3, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.5, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",87
85,0.7614470224207606,0.7776486934477379,"{'eta': 0.1, 'max_depth': 3, 'gamma': 0.1, 'alpha': 0.1, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",85
24,0.7607918205627107,0.7679558307332293,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.2, 'alpha': 0.5, 'lambda': 0.1, 'subsample': 0.5, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",24
20,0.7597201246860124,0.777648205928237,"{'eta': 0.07, 'max_depth': 3, 'gamma': 0.4, 'alpha': 5, 'lambda': 0.1, 'subsample': 0.9, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",20
14,0.7570521998740206,0.7782746684867395,"{'eta': 0.05, 'max_depth': 3, 'gamma': 0.3, 'alpha': 0.5, 'lambda': 0.5, 'subsample': 0.5, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",14
99,0.756772339289451,0.7670217433697347,"{'eta': 0.14, 'max_depth': 9, 'gamma': 0.2, 'alpha': 1e-05, 'lambda': 1e-05, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",99
94,0.7555802289357787,0.775467531201248,"{'eta': 0.05, 'max_depth': 3, 'gamma': 0.1, 'alpha': 0.1, 'lambda': 0.5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",94
43,0.7554674909957885,0.7595402691107644,"{'eta': 0.01, 'max_depth': 5, 'gamma': 0.3, 'alpha': 0.5, 'lambda': 1, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",43
0,0.7550452218625955,0.7689064937597504,"{'eta': 0.05, 'max_depth': 3, 'gamma': 0.4, 'alpha': 5, 'lambda': 1e-05, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",0
67,0.7549312441758762,0.7626501560062403,"{'eta': 0.12, 'max_depth': 9, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",67
70,0.7526636657780124,0.7704685062402497,"{'eta': 0.05, 'max_depth': 3, 'gamma': 0.4, 'alpha': 0.5, 'lambda': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",70
62,0.7523572053320713,0.7635969188767551,"{'eta': 0.01, 'max_depth': 5, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 1, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",62
2,0.7489841112134927,0.7582897815912636,"{'eta': 0.01, 'max_depth': 5, 'gamma': 0.3, 'alpha': 5, 'lambda': 0.1, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",2
27,0.7468599332725657,0.7557902691107644,"{'eta': 0.01, 'max_depth': 5, 'gamma': 0.2, 'alpha': 0.5, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",27
12,0.7414795730542533,0.7501662441497661,"{'eta': 0.01, 'max_depth': 4, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",12
66,0.7170468896568977,0.7395514820592825,"{'eta': 0.01, 'max_depth': 3, 'gamma': 0.4, 'alpha': 1e-05, 'lambda': 1e-05, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",66
78,0.7115257380056694,0.7401745319812794,"{'eta': 0.01, 'max_depth': 3, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 5, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",78
73,0.7097480235046626,0.7389255070202808,"{'eta': 0.01, 'max_depth': 3, 'gamma': 0.4, 'alpha': 0.01, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",73
1,0.7054974051515812,0.7367394695787832,"{'eta': 0.01, 'max_depth': 3, 'gamma': 0.1, 'alpha': 10, 'lambda': 5, 'subsample': 0.7, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",1
10,0.702705166350916,0.7376759945397816,"{'eta': 0.01, 'max_depth': 3, 'gamma': 0.3, 'alpha': 5, 'lambda': 10, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",10
